"","birdType","bone","measurement","measurementType","boneAlone"
"2881","P","tarl",15.19,"l","Tarsometatarus"
"2882","P","tarl",38.21,"l","Tarsometatarus"
"2883","P","tarw",1.62,"w","Tarsometatarus"
"2884","P","tarw",1.88,"w","Tarsometatarus"
"2885","P","tarw",1.93,"w","Tarsometatarus"
"2886","P","tarw",2.71,"w","Tarsometatarus"
"2887","P","tarw",2.67,"w","Tarsometatarus"
"2888","P","tarw",3.04,"w","Tarsometatarus"
"2889","P","tarw",3.09,"w","Tarsometatarus"
"2890","P","tarw",2.16,"w","Tarsometatarus"
"2891","P","tarw",1.29,"w","Tarsometatarus"
"2892","P","tarw",1.52,"w","Tarsometatarus"
"2893","P","tarw",1.23,"w","Tarsometatarus"
"2894","P","tarw",3.6,"w","Tarsometatarus"
"2895","P","tarw",1.56,"w","Tarsometatarus"
"2896","P","tarw",1.57,"w","Tarsometatarus"
"2897","P","tarw",1.46,"w","Tarsometatarus"
"2898","P","tarw",1.16,"w","Tarsometatarus"
"2899","P","tarw",1.23,"w","Tarsometatarus"
"2900","P","tarw",2.03,"w","Tarsometatarus"
"2901","P","tarw",2,"w","Tarsometatarus"
"2902","P","tarw",2.06,"w","Tarsometatarus"
"2903","P","tarw",1.54,"w","Tarsometatarus"
"2904","P","tarw",1.67,"w","Tarsometatarus"
"2905","P","tarw",2.82,"w","Tarsometatarus"
"2906","P","tarw",2.05,"w","Tarsometatarus"
"2907","P","tarw",1.95,"w","Tarsometatarus"
"2908","P","tarw",1.54,"w","Tarsometatarus"
"2909","P","tarw",2.12,"w","Tarsometatarus"
"2910","P","tarw",1.78,"w","Tarsometatarus"
"2911","P","tarw",1.67,"w","Tarsometatarus"
"2912","P","tarw",1.98,"w","Tarsometatarus"
"2913","P","tarw",1.53,"w","Tarsometatarus"
"2914","P","tarw",1.43,"w","Tarsometatarus"
"2915","P","tarw",1.52,"w","Tarsometatarus"
"2916","P","tarw",1.64,"w","Tarsometatarus"
"2917","P","tarw",1.7,"w","Tarsometatarus"
"2918","P","tarw",1.8,"w","Tarsometatarus"
"2919","P","tarw",1.24,"w","Tarsometatarus"
"2920","P","tarw",2.51,"w","Tarsometatarus"
"2921","SO","huml",29.61,"l","Humerus"
"2922","SO","huml",30.28,"l","Humerus"
"2923","SO","huml",28.1,"l","Humerus"
"2924","SO","huml",28.66,"l","Humerus"
"2925","SO","huml",36.36,"l","Humerus"
"2926","SO","huml",37.05,"l","Humerus"
"2927","SO","huml",41.19,"l","Humerus"
"2928","SO","huml",37.71,"l","Humerus"
"2929","SO","huml",38.66,"l","Humerus"
"2930","SO","huml",21.07,"l","Humerus"
"2931","SO","huml",21.46,"l","Humerus"
"2932","SO","huml",22.13,"l","Humerus"
"2933","SO","huml",21.82,"l","Humerus"
"2934","SO","huml",16.5,"l","Humerus"
"2935","SO","huml",15.97,"l","Humerus"
"2936","SO","huml",17.13,"l","Humerus"
"2937","SO","huml",15.46,"l","Humerus"
"2938","SO","huml",21.68,"l","Humerus"
"2939","SO","huml",22.14,"l","Humerus"
"2940","SO","huml",22.26,"l","Humerus"
"2941","SO","huml",25.4,"l","Humerus"
"2942","SO","huml",24.43,"l","Humerus"
"2943","SO","huml",20.36,"l","Humerus"
"2944","SO","huml",21.31,"l","Humerus"
"2945","SO","huml",20.97,"l","Humerus"
"2946","SO","huml",21.04,"l","Humerus"
"2947","SO","huml",25.36,"l","Humerus"
"2948","SO","huml",23.88,"l","Humerus"
"2949","SO","huml",24.56,"l","Humerus"
"2950","SO","huml",24.03,"l","Humerus"
"2951","SO","huml",18.12,"l","Humerus"
"2952","SO","huml",18.69,"l","Humerus"
"2953","SO","huml",18.94,"l","Humerus"
"2954","SO","huml",27.9,"l","Humerus"
"2955","SO","huml",26.49,"l","Humerus"
"2956","SO","huml",26.75,"l","Humerus"
"2957","SO","huml",27.06,"l","Humerus"
"2958","SO","huml",19,"l","Humerus"
"2959","SO","huml",19.34,"l","Humerus"
"2960","SO","huml",20.19,"l","Humerus"
"2961","SO","huml",21.85,"l","Humerus"
"2962","SO","huml",20.8,"l","Humerus"
"2963","SO","huml",20.62,"l","Humerus"
"2964","SO","huml",22.35,"l","Humerus"
"2965","SO","huml",26.23,"l","Humerus"
"2966","SO","huml",26.32,"l","Humerus"
"2967","SO","huml",25.57,"l","Humerus"
"2968","SO","huml",24.67,"l","Humerus"
"2969","SO","huml",30.26,"l","Humerus"
"2970","SO","huml",29.38,"l","Humerus"
"2971","SO","huml",22.3611023622047,"l","Humerus"
"2972","SO","huml",30.1,"l","Humerus"
"2973","SO","huml",31.14,"l","Humerus"
"2974","SO","huml",32.08,"l","Humerus"
"2975","SO","huml",32.31,"l","Humerus"
"2976","SO","huml",23.99,"l","Humerus"
"2977","SO","huml",22.25,"l","Humerus"
"2978","SO","huml",21.88,"l","Humerus"
"2979","SO","huml",26.71,"l","Humerus"
"2980","SO","huml",29.18,"l","Humerus"
"2981","SO","huml",25.78,"l","Humerus"
"2982","SO","huml",26.09,"l","Humerus"
"2983","SO","huml",28.14,"l","Humerus"
"2984","SO","huml",18.68,"l","Humerus"
"2985","SO","huml",18.3,"l","Humerus"
"2986","SO","huml",20.64,"l","Humerus"
"2987","SO","huml",19.4,"l","Humerus"
"2988","SO","huml",17.32,"l","Humerus"
"2989","SO","huml",21.38,"l","Humerus"
"2990","SO","huml",20.08,"l","Humerus"
"2991","SO","huml",20.1,"l","Humerus"
"2992","SO","huml",19.96,"l","Humerus"
"2993","SO","huml",30.21,"l","Humerus"
"2994","SO","huml",29.52,"l","Humerus"
"2995","SO","huml",16.93,"l","Humerus"
"2996","SO","huml",13.31,"l","Humerus"
"2997","SO","huml",15.24,"l","Humerus"
"2998","SO","huml",13.48,"l","Humerus"
"2999","SO","huml",13.38,"l","Humerus"
"3000","SO","huml",13.67,"l","Humerus"
"3001","SO","huml",14.51,"l","Humerus"
"3002","SO","huml",14.62,"l","Humerus"
"3003","SO","huml",14.88,"l","Humerus"
"3004","SO","huml",14.61,"l","Humerus"
"3005","SO","huml",13.52,"l","Humerus"
"3006","SO","huml",12.69,"l","Humerus"
"3007","SO","huml",20.1,"l","Humerus"
"3008","SO","huml",22.26,"l","Humerus"
"3009","SO","huml",24.84,"l","Humerus"
"3010","SO","huml",23.52,"l","Humerus"
"3011","SO","huml",22.55,"l","Humerus"
"3012","SO","huml",23.94,"l","Humerus"
"3013","SO","huml",48.2,"l","Humerus"
"3014","SO","huml",24.28,"l","Humerus"
"3015","SO","huml",25.24,"l","Humerus"
"3016","SO","huml",23.9,"l","Humerus"
"3017","SO","huml",23.82,"l","Humerus"
"3018","SO","huml",19.63,"l","Humerus"
"3019","SO","huml",20.43,"l","Humerus"
"3020","SO","huml",22.19,"l","Humerus"
"3021","SO","huml",23.27,"l","Humerus"
"3022","SO","huml",18.97,"l","Humerus"
"3023","SO","huml",15.99,"l","Humerus"
"3024","SO","huml",15.62,"l","Humerus"
"3025","SO","huml",16.51,"l","Humerus"
"3026","SO","huml",16.8,"l","Humerus"
"3027","SO","huml",15.55,"l","Humerus"
"3028","SO","huml",23.32,"l","Humerus"
"3029","SO","huml",20.41,"l","Humerus"
"3030","SO","huml",21.53,"l","Humerus"
"3031","SO","huml",22.84,"l","Humerus"
"3032","SO","huml",20.95,"l","Humerus"
"3033","SO","huml",20.36,"l","Humerus"
"3034","SO","huml",17.3,"l","Humerus"
"3035","SO","huml",16.86,"l","Humerus"
"3036","SO","huml",15.7,"l","Humerus"
"3037","SO","huml",19.54,"l","Humerus"
"3038","SO","huml",23.27,"l","Humerus"
"3039","SO","huml",23.04,"l","Humerus"
"3040","SO","huml",21.21,"l","Humerus"
"3041","SO","huml",21.92,"l","Humerus"
"3042","SO","huml",12.95,"l","Humerus"
"3043","SO","huml",13.63,"l","Humerus"
"3044","SO","huml",17.96,"l","Humerus"
"3045","SO","huml",19.21,"l","Humerus"
"3046","SO","huml",18.79,"l","Humerus"
"3047","SO","huml",20.38,"l","Humerus"
"3048","SO","huml",17.89,"l","Humerus"
"3049","SO","humw",2.41,"w","Humerus"
"3050","SO","humw",2.89,"w","Humerus"
"3051","SO","humw",2.44,"w","Humerus"
"3052","SO","humw",2.48,"w","Humerus"
"3053","SO","humw",3.31,"w","Humerus"
"3054","SO","humw",3.48,"w","Humerus"
"3055","SO","humw",3.78,"w","Humerus"
"3056","SO","humw",3.55,"w","Humerus"
"3057","SO","humw",3.83,"w","Humerus"
"3058","SO","humw",2,"w","Humerus"
"3059","SO","humw",1.97,"w","Humerus"
"3060","SO","humw",2.1,"w","Humerus"
"3061","SO","humw",2,"w","Humerus"
"3062","SO","humw",1.46,"w","Humerus"
"3063","SO","humw",1.47,"w","Humerus"
"3064","SO","humw",1.49,"w","Humerus"
"3065","SO","humw",1.46,"w","Humerus"
"3066","SO","humw",1.93,"w","Humerus"
"3067","SO","humw",1.91,"w","Humerus"
"3068","SO","humw",1.77,"w","Humerus"
"3069","SO","humw",1.84,"w","Humerus"
"3070","SO","humw",2.08,"w","Humerus"
"3071","SO","humw",1.91,"w","Humerus"
"3072","SO","humw",2.24,"w","Humerus"
"3073","SO","humw",2.16,"w","Humerus"
"3074","SO","humw",2.12,"w","Humerus"
"3075","SO","humw",2.36,"w","Humerus"
"3076","SO","humw",2.4,"w","Humerus"
"3077","SO","humw",2.25,"w","Humerus"
"3078","SO","humw",2.37,"w","Humerus"
"3079","SO","humw",1.61,"w","Humerus"
"3080","SO","humw",1.75,"w","Humerus"
"3081","SO","humw",1.83,"w","Humerus"
"3082","SO","humw",2.51,"w","Humerus"
"3083","SO","humw",2.38,"w","Humerus"
"3084","SO","humw",2.39,"w","Humerus"
"3085","SO","humw",2.5,"w","Humerus"
"3086","SO","humw",1.68,"w","Humerus"
"3087","SO","humw",1.69,"w","Humerus"
"3088","SO","humw",1.85,"w","Humerus"
"3089","SO","humw",2.06,"w","Humerus"
"3090","SO","humw",1.95,"w","Humerus"
"3091","SO","humw",1.87,"w","Humerus"
"3092","SO","humw",2.01,"w","Humerus"
"3093","SO","humw",2.3,"w","Humerus"
"3094","SO","humw",2.34,"w","Humerus"
"3095","SO","humw",2.18,"w","Humerus"
"3096","SO","humw",1.9,"w","Humerus"
"3097","SO","humw",2.54,"w","Humerus"
"3098","SO","humw",2.44,"w","Humerus"
"3099","SO","humw",2.02976377952756,"w","Humerus"
"3100","SO","humw",2.49,"w","Humerus"
"3101","SO","humw",2.87,"w","Humerus"
"3102","SO","humw",2.7,"w","Humerus"
"3103","SO","humw",3,"w","Humerus"
"3104","SO","humw",2.19,"w","Humerus"
"3105","SO","humw",1.92,"w","Humerus"
"3106","SO","humw",2.02,"w","Humerus"
"3107","SO","humw",2.32,"w","Humerus"
"3108","SO","humw",2.39,"w","Humerus"
"3109","SO","humw",2.21,"w","Humerus"
"3110","SO","humw",2.17,"w","Humerus"
"3111","SO","humw",2.35,"w","Humerus"
"3112","SO","humw",1.62,"w","Humerus"
"3113","SO","humw",1.69,"w","Humerus"
"3114","SO","humw",1.97,"w","Humerus"
"3115","SO","humw",1.88,"w","Humerus"
"3116","SO","humw",1.83,"w","Humerus"
"3117","SO","humw",1.87,"w","Humerus"
"3118","SO","humw",2.07,"w","Humerus"
"3119","SO","humw",1.89,"w","Humerus"
"3120","SO","humw",1.88,"w","Humerus"
"3121","SO","humw",2.97,"w","Humerus"
"3122","SO","humw",2.92,"w","Humerus"
"3123","SO","humw",1.52,"w","Humerus"
"3124","SO","humw",1.17,"w","Humerus"
"3125","SO","humw",1.4,"w","Humerus"
"3126","SO","humw",1.27,"w","Humerus"
"3127","SO","humw",1.14,"w","Humerus"
"3128","SO","humw",1.27,"w","Humerus"
"3129","SO","humw",1.49,"w","Humerus"
"3130","SO","humw",1.39,"w","Humerus"
"3131","SO","humw",1.49,"w","Humerus"
"3132","SO","humw",1.37,"w","Humerus"
"3133","SO","humw",1.28,"w","Humerus"
"3134","SO","humw",1.69,"w","Humerus"
"3135","SO","humw",1.86,"w","Humerus"
"3136","SO","humw",1.94,"w","Humerus"
"3137","SO","humw",2.32,"w","Humerus"
"3138","SO","humw",2.16,"w","Humerus"
"3139","SO","humw",2.27,"w","Humerus"
"3140","SO","humw",2.45,"w","Humerus"
"3141","SO","humw",4.08,"w","Humerus"
"3142","SO","humw",2.16,"w","Humerus"
"3143","SO","humw",2.42,"w","Humerus"
"3144","SO","humw",2.32,"w","Humerus"
"3145","SO","humw",2.19,"w","Humerus"
"3146","SO","humw",1.76,"w","Humerus"
"3147","SO","humw",1.59,"w","Humerus"
"3148","SO","humw",1.86,"w","Humerus"
"3149","SO","humw",2,"w","Humerus"
"3150","SO","humw",1.58,"w","Humerus"
"3151","SO","humw",1.35,"w","Humerus"
"3152","SO","humw",1.28,"w","Humerus"
"3153","SO","humw",1.47,"w","Humerus"
"3154","SO","humw",1.58,"w","Humerus"
"3155","SO","humw",1.48,"w","Humerus"
"3156","SO","humw",2.06,"w","Humerus"
"3157","SO","humw",1.82,"w","Humerus"
"3158","SO","humw",1.91,"w","Humerus"
"3159","SO","humw",2.21,"w","Humerus"
"3160","SO","humw",1.89,"w","Humerus"
"3161","SO","humw",1.87,"w","Humerus"
"3162","SO","humw",1.68,"w","Humerus"
"3163","SO","humw",1.58,"w","Humerus"
"3164","SO","humw",1.42,"w","Humerus"
"3165","SO","humw",1.86,"w","Humerus"
"3166","SO","humw",2.15,"w","Humerus"
"3167","SO","humw",2.15,"w","Humerus"
"3168","SO","humw",1.88,"w","Humerus"
"3169","SO","humw",1.8,"w","Humerus"
"3170","SO","humw",1.16,"w","Humerus"
"3171","SO","humw",1.16,"w","Humerus"
"3172","SO","humw",1.63,"w","Humerus"
"3173","SO","humw",1.64,"w","Humerus"
"3174","SO","humw",1.63,"w","Humerus"
"3175","SO","humw",1.78,"w","Humerus"
"3176","SO","humw",1.44,"w","Humerus"
"3177","SO","ulnal",33.93,"l","Ulna"
"3178","SO","ulnal",35.37,"l","Ulna"
"3179","SO","ulnal",32.5,"l","Ulna"
"3180","SO","ulnal",33.24,"l","Ulna"
"3181","SO","ulnal",40.51,"l","Ulna"
"3182","SO","ulnal",41.41,"l","Ulna"
"3183","SO","ulnal",43.24,"l","Ulna"
"3184","SO","ulnal",42.47,"l","Ulna"
"3185","SO","ulnal",43.71,"l","Ulna"
"3186","SO","ulnal",25.36,"l","Ulna"
"3187","SO","ulnal",25.44,"l","Ulna"
"3188","SO","ulnal",26.53,"l","Ulna"
"3189","SO","ulnal",26.73,"l","Ulna"
"3190","SO","ulnal",19.44,"l","Ulna"
"3191","SO","ulnal",19.91,"l","Ulna"
"3192","SO","ulnal",20.38,"l","Ulna"
"3193","SO","ulnal",19.12,"l","Ulna"
"3194","SO","ulnal",24.84,"l","Ulna"
"3195","SO","ulnal",25.71,"l","Ulna"
"3196","SO","ulnal",24.58,"l","Ulna"
"3197","SO","ulnal",24.18,"l","Ulna"
"3198","SO","ulnal",25.98,"l","Ulna"
"3199","SO","ulnal",21.92,"l","Ulna"
"3200","SO","ulnal",26.66,"l","Ulna"
"3201","SO","ulnal",26.27,"l","Ulna"
"3202","SO","ulnal",26.27,"l","Ulna"
"3203","SO","ulnal",28.04,"l","Ulna"
"3204","SO","ulnal",29.16,"l","Ulna"
"3205","SO","ulnal",28.53,"l","Ulna"
"3206","SO","ulnal",29.26,"l","Ulna"
"3207","SO","ulnal",22.32,"l","Ulna"
"3208","SO","ulnal",22.76,"l","Ulna"
"3209","SO","ulnal",22.95,"l","Ulna"
"3210","SO","ulnal",31.56,"l","Ulna"
"3211","SO","ulnal",30.38,"l","Ulna"
"3212","SO","ulnal",30.48,"l","Ulna"
"3213","SO","ulnal",30.28,"l","Ulna"
"3214","SO","ulnal",24,"l","Ulna"
"3215","SO","ulnal",24.89,"l","Ulna"
"3216","SO","ulnal",26.41,"l","Ulna"
"3217","SO","ulnal",25.9,"l","Ulna"
"3218","SO","ulnal",23.44,"l","Ulna"
"3219","SO","ulnal",23.45,"l","Ulna"
"3220","SO","ulnal",25.13,"l","Ulna"
"3221","SO","ulnal",30.53,"l","Ulna"
"3222","SO","ulnal",30.17,"l","Ulna"
"3223","SO","ulnal",29.05,"l","Ulna"
"3224","SO","ulnal",27.06,"l","Ulna"
"3225","SO","ulnal",34.8,"l","Ulna"
"3226","SO","ulnal",29.84,"l","Ulna"
"3227","SO","ulnal",26.3980952380952,"l","Ulna"
"3228","SO","ulnal",34.69,"l","Ulna"
"3229","SO","ulnal",37.34,"l","Ulna"
"3230","SO","ulnal",38.3,"l","Ulna"
"3231","SO","ulnal",39.03,"l","Ulna"
"3232","SO","ulnal",28.88,"l","Ulna"
"3233","SO","ulnal",25.93,"l","Ulna"
"3234","SO","ulnal",25.45,"l","Ulna"
"3235","SO","ulnal",31.71,"l","Ulna"
"3236","SO","ulnal",34.32,"l","Ulna"
"3237","SO","ulnal",28.16,"l","Ulna"
"3238","SO","ulnal",28.99,"l","Ulna"
"3239","SO","ulnal",30.63,"l","Ulna"
"3240","SO","ulnal",24.78,"l","Ulna"
"3241","SO","ulnal",22.97,"l","Ulna"
"3242","SO","ulnal",26.1,"l","Ulna"
"3243","SO","ulnal",25.08,"l","Ulna"
"3244","SO","ulnal",24.34,"l","Ulna"
"3245","SO","ulnal",27.42,"l","Ulna"
"3246","SO","ulnal",25.78,"l","Ulna"
"3247","SO","ulnal",25.57,"l","Ulna"
"3248","SO","ulnal",25.19,"l","Ulna"
"3249","SO","ulnal",37.31,"l","Ulna"
"3250","SO","ulnal",37.47,"l","Ulna"
"3251","SO","ulnal",19.49,"l","Ulna"
"3252","SO","ulnal",16.47,"l","Ulna"
"3253","SO","ulnal",18.37,"l","Ulna"
"3254","SO","ulnal",16,"l","Ulna"
"3255","SO","ulnal",16.51,"l","Ulna"
"3256","SO","ulnal",17.52,"l","Ulna"
"3257","SO","ulnal",18.79,"l","Ulna"
"3258","SO","ulnal",19.23,"l","Ulna"
"3259","SO","ulnal",19.55,"l","Ulna"
"3260","SO","ulnal",20.3,"l","Ulna"
"3261","SO","ulnal",17.88,"l","Ulna"
"3262","SO","ulnal",17.44,"l","Ulna"
"3263","SO","ulnal",26.3980952380952,"l","Ulna"
"3264","SO","ulnal",27.69,"l","Ulna"
"3265","SO","ulnal",28.88,"l","Ulna"
"3266","SO","ulnal",29.33,"l","Ulna"
"3267","SO","ulnal",28.3,"l","Ulna"
"3268","SO","ulnal",27.86,"l","Ulna"
"3269","SO","ulnal",61.94,"l","Ulna"
"3270","SO","ulnal",30.29,"l","Ulna"
"3271","SO","ulnal",32.13,"l","Ulna"
"3272","SO","ulnal",28.83,"l","Ulna"
"3273","SO","ulnal",29.6,"l","Ulna"
"3274","SO","ulnal",23.58,"l","Ulna"
"3275","SO","ulnal",22.68,"l","Ulna"
"3276","SO","ulnal",24.93,"l","Ulna"
"3277","SO","ulnal",24.8,"l","Ulna"
"3278","SO","ulnal",21.26,"l","Ulna"
"3279","SO","ulnal",18.32,"l","Ulna"
"3280","SO","ulnal",18.52,"l","Ulna"
"3281","SO","ulnal",20.56,"l","Ulna"
"3282","SO","ulnal",19.77,"l","Ulna"
"3283","SO","ulnal",18.93,"l","Ulna"
"3284","SO","ulnal",27.9,"l","Ulna"
"3285","SO","ulnal",22.66,"l","Ulna"
"3286","SO","ulnal",25.3,"l","Ulna"
"3287","SO","ulnal",27.7,"l","Ulna"
"3288","SO","ulnal",24.12,"l","Ulna"
"3289","SO","ulnal",22.19,"l","Ulna"
"3290","SO","ulnal",20.43,"l","Ulna"
"3291","SO","ulnal",20.72,"l","Ulna"
"3292","SO","ulnal",18.58,"l","Ulna"
"3293","SO","ulnal",23.35,"l","Ulna"
"3294","SO","ulnal",27.62,"l","Ulna"
"3295","SO","ulnal",28.29,"l","Ulna"
"3296","SO","ulnal",23.35,"l","Ulna"
"3297","SO","ulnal",25.73,"l","Ulna"
"3298","SO","ulnal",14.09,"l","Ulna"
"3299","SO","ulnal",15.22,"l","Ulna"
"3300","SO","ulnal",19.25,"l","Ulna"
"3301","SO","ulnal",20.76,"l","Ulna"
"3302","SO","ulnal",19.83,"l","Ulna"
"3303","SO","ulnal",22.53,"l","Ulna"
"3304","SO","ulnal",19.26,"l","Ulna"
"3305","SO","ulnaw",2.02,"w","Ulna"
"3306","SO","ulnaw",2.15,"w","Ulna"
"3307","SO","ulnaw",2.19,"w","Ulna"
"3308","SO","ulnaw",2.02,"w","Ulna"
"3309","SO","ulnaw",2.56,"w","Ulna"
"3310","SO","ulnaw",2.91,"w","Ulna"
"3311","SO","ulnaw",2.91,"w","Ulna"
"3312","SO","ulnaw",2.89,"w","Ulna"
"3313","SO","ulnaw",3.02,"w","Ulna"
"3314","SO","ulnaw",1.7,"w","Ulna"
"3315","SO","ulnaw",1.73,"w","Ulna"
"3316","SO","ulnaw",1.78,"w","Ulna"
"3317","SO","ulnaw",1.77,"w","Ulna"
"3318","SO","ulnaw",1.42,"w","Ulna"
"3319","SO","ulnaw",1.32,"w","Ulna"
"3320","SO","ulnaw",1.33,"w","Ulna"
"3321","SO","ulnaw",1.36,"w","Ulna"
"3322","SO","ulnaw",1.86,"w","Ulna"
"3323","SO","ulnaw",1.74,"w","Ulna"
"3324","SO","ulnaw",1.67,"w","Ulna"
"3325","SO","ulnaw",1.73,"w","Ulna"
"3326","SO","ulnaw",1.84,"w","Ulna"
"3327","SO","ulnaw",1.54,"w","Ulna"
"3328","SO","ulnaw",1.87,"w","Ulna"
"3329","SO","ulnaw",1.85,"w","Ulna"
"3330","SO","ulnaw",1.81,"w","Ulna"
"3331","SO","ulnaw",1.68,"w","Ulna"
"3332","SO","ulnaw",1.74,"w","Ulna"
"3333","SO","ulnaw",1.94,"w","Ulna"
"3334","SO","ulnaw",1.94,"w","Ulna"
"3335","SO","ulnaw",1.38,"w","Ulna"
"3336","SO","ulnaw",1.57,"w","Ulna"
"3337","SO","ulnaw",1.69,"w","Ulna"
"3338","SO","ulnaw",2.07,"w","Ulna"
"3339","SO","ulnaw",2.04,"w","Ulna"
"3340","SO","ulnaw",1.97,"w","Ulna"
"3341","SO","ulnaw",2.1,"w","Ulna"
"3342","SO","ulnaw",1.45,"w","Ulna"
"3343","SO","ulnaw",1.51,"w","Ulna"
"3344","SO","ulnaw",1.53,"w","Ulna"
"3345","SO","ulnaw",1.75,"w","Ulna"
"3346","SO","ulnaw",1.6,"w","Ulna"
"3347","SO","ulnaw",1.75,"w","Ulna"
"3348","SO","ulnaw",1.85,"w","Ulna"
"3349","SO","ulnaw",2.15,"w","Ulna"
"3350","SO","ulnaw",2.18,"w","Ulna"
"3351","SO","ulnaw",2.15,"w","Ulna"
"3352","SO","ulnaw",2.1,"w","Ulna"
"3353","SO","ulnaw",2.09,"w","Ulna"
"3354","SO","ulnaw",2.44,"w","Ulna"
"3355","SO","ulnaw",1.74385826771654,"w","Ulna"
"3356","SO","ulnaw",2.26,"w","Ulna"
"3357","SO","ulnaw",2.81,"w","Ulna"
"3358","SO","ulnaw",2.63,"w","Ulna"
"3359","SO","ulnaw",2.73,"w","Ulna"
"3360","SO","ulnaw",1.96,"w","Ulna"
"3361","SO","ulnaw",1.61,"w","Ulna"
"3362","SO","ulnaw",1.68,"w","Ulna"
"3363","SO","ulnaw",1.9,"w","Ulna"
"3364","SO","ulnaw",2.04,"w","Ulna"
"3365","SO","ulnaw",1.84,"w","Ulna"
"3366","SO","ulnaw",1.77,"w","Ulna"
"3367","SO","ulnaw",1.86,"w","Ulna"
"3368","SO","ulnaw",1.4,"w","Ulna"
"3369","SO","ulnaw",1.48,"w","Ulna"
"3370","SO","ulnaw",1.61,"w","Ulna"
"3371","SO","ulnaw",1.57,"w","Ulna"
"3372","SO","ulnaw",1.36,"w","Ulna"
"3373","SO","ulnaw",1.7,"w","Ulna"
"3374","SO","ulnaw",1.81,"w","Ulna"
"3375","SO","ulnaw",1.8,"w","Ulna"
"3376","SO","ulnaw",1.66,"w","Ulna"
"3377","SO","ulnaw",2.58,"w","Ulna"
"3378","SO","ulnaw",2.37,"w","Ulna"
"3379","SO","ulnaw",1.12,"w","Ulna"
"3380","SO","ulnaw",1.06,"w","Ulna"
"3381","SO","ulnaw",1.13,"w","Ulna"
"3382","SO","ulnaw",1,"w","Ulna"
"3383","SO","ulnaw",1.23,"w","Ulna"
"3384","SO","ulnaw",1.08,"w","Ulna"
"3385","SO","ulnaw",1.12,"w","Ulna"
"3386","SO","ulnaw",1.12,"w","Ulna"
"3387","SO","ulnaw",1.15,"w","Ulna"
"3388","SO","ulnaw",1.23,"w","Ulna"
"3389","SO","ulnaw",1.07,"w","Ulna"
"3390","SO","ulnaw",1.16,"w","Ulna"
"3391","SO","ulnaw",1.52,"w","Ulna"
"3392","SO","ulnaw",1.71,"w","Ulna"
"3393","SO","ulnaw",2.01,"w","Ulna"
"3394","SO","ulnaw",1.72,"w","Ulna"
"3395","SO","ulnaw",1.76,"w","Ulna"
"3396","SO","ulnaw",1.95,"w","Ulna"
"3397","SO","ulnaw",3.75,"w","Ulna"
"3398","SO","ulnaw",1.91,"w","Ulna"
"3399","SO","ulnaw",2.1,"w","Ulna"
"3400","SO","ulnaw",1.67,"w","Ulna"
"3401","SO","ulnaw",1.88,"w","Ulna"
"3402","SO","ulnaw",1.33,"w","Ulna"
"3403","SO","ulnaw",1.39,"w","Ulna"
"3404","SO","ulnaw",1.52,"w","Ulna"
"3405","SO","ulnaw",1.83,"w","Ulna"
"3406","SO","ulnaw",1.4,"w","Ulna"
"3407","SO","ulnaw",1.13,"w","Ulna"
"3408","SO","ulnaw",1.06,"w","Ulna"
"3409","SO","ulnaw",1.43,"w","Ulna"
"3410","SO","ulnaw",1.39,"w","Ulna"
"3411","SO","ulnaw",1.3,"w","Ulna"
"3412","SO","ulnaw",1.84,"w","Ulna"
"3413","SO","ulnaw",1.71,"w","Ulna"
"3414","SO","ulnaw",1.67,"w","Ulna"
"3415","SO","ulnaw",2.06,"w","Ulna"
"3416","SO","ulnaw",1.66,"w","Ulna"
"3417","SO","ulnaw",1.6,"w","Ulna"
"3418","SO","ulnaw",1.33,"w","Ulna"
"3419","SO","ulnaw",1.36,"w","Ulna"
"3420","SO","ulnaw",1.2,"w","Ulna"
"3421","SO","ulnaw",1.47,"w","Ulna"
"3422","SO","ulnaw",2.16,"w","Ulna"
"3423","SO","ulnaw",1.94,"w","Ulna"
"3424","SO","ulnaw",1.62,"w","Ulna"
"3425","SO","ulnaw",1.49,"w","Ulna"
"3426","SO","ulnaw",1.03,"w","Ulna"
"3427","SO","ulnaw",1.06,"w","Ulna"
"3428","SO","ulnaw",1.33,"w","Ulna"
"3429","SO","ulnaw",1.49,"w","Ulna"
"3430","SO","ulnaw",1.53,"w","Ulna"
"3431","SO","ulnaw",1.5,"w","Ulna"
"3432","SO","ulnaw",1.1,"w","Ulna"
"3433","SO","feml",30.79,"l","Femur"
"3434","SO","feml",31.09,"l","Femur"
"3435","SO","feml",29.68,"l","Femur"
"3436","SO","feml",29.33,"l","Femur"
"3437","SO","feml",37.52,"l","Femur"
"3438","SO","feml",37.37,"l","Femur"
"3439","SO","feml",39.61,"l","Femur"
"3440","SO","feml",38.12,"l","Femur"
"3441","SO","feml",40.05,"l","Femur"
"3442","SO","feml",17.66,"l","Femur"
"3443","SO","feml",17.77,"l","Femur"
"3444","SO","feml",17.83,"l","Femur"
"3445","SO","feml",17.53,"l","Femur"
"3446","SO","feml",15.58,"l","Femur"
"3447","SO","feml",15.11,"l","Femur"
"3448","SO","feml",15.24,"l","Femur"
"3449","SO","feml",14.75,"l","Femur"
"3450","SO","feml",20.85,"l","Femur"
"3451","SO","feml",20.6,"l","Femur"
"3452","SO","feml",21.28,"l","Femur"
"3453","SO","feml",24.02,"l","Femur"
